X,Y,REVISION,NOME,PROVINCIA,CONCELLO,PARROQUIA,LUGAR,X,Y,DATUM,FUSO,INTERESE,DOCUMENTO,APROBADO,PUBLICACIO,FICHA,SIOTUGA,CLASIFICAC,ID_BIC,Nivel_1,CONTORNO,POL,PBA_2018,ID_PBA_201,DUPLICADO_,XENERICO,ID_IPAGA,ID_COPRA,OBSERVACIO,TIPOLOXIA,Buffer,CodImpresi,cod_PBM,_nome,_parroquia,_concello,_coord_x,_coord_y,_lugar,_afec,_tipo_prot,_num_PINF,_num_PORD,_categoria,_tipo,_descricio,_descricic,_uso_actua,_estado_co,_clas_solo,_ord_pba,_act_aut,_act_adic,_clase,_nivel_pro,_cod_snr,_FOTO,_FOTO_2,_ID_IPAGA,icon_url
-8.01410159141068,42.373441022336,2019/11/11,Hórreo na Revolta 7,Ourense,Punxín,Freás (Santa María),"Pazo, O",581171.00000000000,4691711.00000000000,ETRS,29.00000000000,ETN,PBA,,https://www.xunta.gal/dog/Publicados/2018/20180827/AnuncioG0422-090818-0001_gl.pdf,0.00000000000,"-",CAT,"-","-",SUB,NON,SI,37492.00000000000,"-",HOR,"-",0.00000000000,"-",Hórreo,"50",Punxín_37687,3.1-022,Hórreo na Revolta 7,Freás (Santa María),Punxín,"581171","4691711",O Pazo,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_04,32065_PBM_202204_B_PORD_01CL_05,Monumento,3. ETNOGRÁFICO,"Nesta ubicación tan só quedan os restos dos pés dun hórreo que semellaba ser de pedra e madeira, como todos os da zona.","-","-",ruina,SNRC,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.","As actuacións irán encamiñadas a protexer os restos existentes e recuperar, na medida do posible, o desaparecido.",Ben catalogado,Integral,0205-3-C,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.1-022.jpg,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\vacio.jpg,,
-7.99825593972079,42.3769690781983,2019/11/11,Hórreo no Souto,Ourense,Punxín,Punxín (Santa María),"Castiñeira, A",582471.00000000000,4692118.00000000000,ETRS,29.00000000000,ETN,PBA,,https://www.xunta.gal/dog/Publicados/2018/20180827/AnuncioG0422-090818-0001_gl.pdf,0.00000000000,"-",CAT,"-","-",SUB,NON,SI,37543.00000000000,"-",HOR,"-",0.00000000000,"-",Hórreo,"50",Punxín_37688,3.1-063,Hórreo no Souto,Punxín (Santa María),Punxín,"582471","4692118",O Souto,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_02,32065_PBM_202204_B_PORD_01CL_02,Monumento,3. ETNOGRÁFICO,"Hórreo con estrutura de pedra nos pés e os tornarratos, dispoñendo de un par de pés nun extremo e un pé no outro. A cámara é de madeira coas doelas colocadas verticalmente. A cuberta é a dúas augas con estrutura de madeira e cubrición a base de","-",Agrícola,regular,SNRT,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.","A limpeza da pedra farase por medios manuais. Recuperaranse as pezas de madeira en bo estado, as novas serán de castaño seleccionado aplicándose imprimación superficial con lasures ou pinturas ao aceite.",Ben catalogado,Integral,0407-1-T,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.1-063.JPG,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\vacio.jpg,,
-7.99666811129183,42.3874381030207,2019/11/11,Hórreo no Viñao 1,Ourense,Punxín,Punxín (Santa María),"Viñao, O",582588.00000000000,4693282.00000000000,ETRS,29.00000000000,ETN,PBA,,https://www.xunta.gal/dog/Publicados/2018/20180827/AnuncioG0422-090818-0001_gl.pdf,0.00000000000,"-",CAT,"-","-",SUB,NON,SI,37541.00000000000,"-",HOR,"-",0.00000000000,"-",Hórreo,"50",Punxín_37689,3.1-064,Hórreo no Viñao 1,Punxín (Santa María),Punxín,"582588","4693282",O Viñao,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_02,32065_PBM_202204_B_PORD_01CL_02,Monumento,3. ETNOGRÁFICO,"Hórreo con estrutura de pedra nos pés e os tornarratos, dispoñendo de dous pés. A cámara é de madeira coas doelas colocadas verticalmente. A cuberta é a dúas augas con estrutura de madeira e cubrición a base de tella cerámica curva.","Disposto encima dun muro de pedra tradicional, cunha porta de acceso a unha finca. Tamén teñen a condición de catalogado o muro e a porta que conforman os apoios do hórreo.",Agrícola,bo,SNRT,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.","A limpeza da pedra farase por medios manuais. Recuperaranse as pezas de madeira en bo estado, as novas serán de castaño seleccionado aplicándose imprimación superficial con lasures ou pinturas ao aceite.",Ben catalogado,Integral,0409-1-T,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.1-064.JPG,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\vacio.jpg,,
-7.99524053018246,42.3870653623655,2019/11/11,Hórreo no Viñao 2,Ourense,Punxín,Punxín (Santa María),"Viñao, O",582706.00000000000,4693242.00000000000,ETRS,29.00000000000,ETN,PBA,,https://www.xunta.gal/dog/Publicados/2018/20180827/AnuncioG0422-090818-0001_gl.pdf,0.00000000000,"-",CAT,"-","-",SUB,NON,SI,37542.00000000000,"-",HOR,"-",0.00000000000,"-",Hórreo,"50",Punxín_37690,3.1-065,Hórreo no Viñao 2,Punxín (Santa María),Punxín,"582706","4693242",O Viñao,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_02,32065_PBM_202204_B_PORD_01CL_02,Monumento,3. ETNOGRÁFICO,"-","-","-","-",SNRT,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.","A limpeza da pedra farase por medios manuais. Recuperaranse as pezas de madeira en bo estado, as novas serán de castaño seleccionado aplicándose imprimación superficial con lasures ou pinturas ao aceite.",Ben catalogado,Integral,0409-1-T,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.1-065.jpg,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\vacio.jpg,,
-8.01542448898267,42.3882761746689,2019/11/11,Hórreos (2) e eira en Vilamoure 9,Ourense,Punxín,Vilamoure (Santo Estevo),Vilamoure,581043.00000000000,4693357.00000000000,ETRS,29.00000000000,ETN,PBA,,https://www.xunta.gal/dog/Publicados/2018/20180827/AnuncioG0422-090818-0001_gl.pdf,0.00000000000,"-",CAT,"-","-",SUB,NON,SI,37641.00000000000,"-",HOR,"-",0.00000000000,"-",Hórreo/Eira,"50",Punxín_37691,3.1-079,Hórreos (2) e eira en Vilamoure 9,Vilamoure (Santo Estevo),Punxín,"581043","4693357",Vilamoure,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_02,32065_PBM_202204_B_PORD_01CL_02,Monumento,3. ETNOGRÁFICO,"Hórreos con estrutura de pedra nos pés e os tornarratos, dispoñendo de dous pés. As cámaras son de madeira coas doelas colocadas verticalmente. As cubertas son a dúas augas con estrutura de madeira e cubrición a base de tella cerámica curva.","-",Agrícola,regular,SNRT,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.","A limpeza da pedra farase por medios manuais. Recuperaranse as pezas de madeira en bo estado, as novas serán de castaño seleccionado aplicándose imprimación superficial con lasures ou pinturas ao aceite.",Ben catalogado,Integral,0603-1-T,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.1-079.JPG,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\vacio.jpg,,
-8.01526119923823,42.3730727387658,2019/11/11,Hórreos (2) en Freás 13,Ourense,Punxín,Freás (Santa María),"Pazo, O",581076.00000000000,4691669.00000000000,ETRS,29.00000000000,ETN,PBA,,https://www.xunta.gal/dog/Publicados/2018/20180827/AnuncioG0422-090818-0001_gl.pdf,0.00000000000,"-",CAT,"-","-",SUB,NON,SI,37483.00000000000,"-",HOR,"-",0.00000000000,"-",Hórreo,"50",Punxín_37692,3.1-014,Hórreos (2) en Freás,Freás (Santa María),Punxín,"581076","4691669",O Pazo,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_04,32065_PBM_202204_B_PORD_01CL_05,Monumento,3. ETNOGRÁFICO,"Dous hórreos con estrutura de pedra nos pés e os tornarratos, dispoñendo de dous pares de pés cada un. As cámaras son de madeira coas doelas colocadas horizontalmente. As cubertas son a dúas augas con estrutura de madeira e cubrición a base de",tella cerámica.,Agrícola,bo,SRPP,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.","A limpeza da pedra farase por medios manuais. Recuperaranse as pezas de madeira en bo estado, as novas serán de castaño seleccionado aplicándose imprimación superficial con lasures ou pinturas ao aceite.",Ben catalogado,Integral,"-",C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.1-014.jpg,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\vacio.jpg,,
-8.01451546431924,42.3889167908283,2019/11/11,Hórreos (2) en Vilamoure 8,Ourense,Punxín,Vilamoure (Santo Estevo),Vilamoure,581117.00000000000,4693429.00000000000,ETRS,29.00000000000,ETN,PBA,,https://www.xunta.gal/dog/Publicados/2018/20180827/AnuncioG0422-090818-0001_gl.pdf,0.00000000000,"-",CAT,"-","-",SUB,NON,SI,37639.00000000000,"-",HOR,"-",0.00000000000,"-",Hórreo,"50",Punxín_37693,3.1-080,Hórreos (2) en Vilamoure 8,Vilamoure (Santo Estevo),Punxín,"581117","4693429",Vilamoure,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_02,32065_PBM_202204_B_PORD_01CL_02,Monumento,3. ETNOGRÁFICO,"Hórreos con estrutura de pedra nos pés e os tornarratos, dispoñendo de dous pares de pés cada un. As cámaras son de madeira coas doelas colocadas verticalmente. As cubertas son a dúas augas con estrutura de madeira e cubrición a base de tella",ceramica plana.,Agrícola,bo,SNRT,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.","A limpeza da pedra farase por medios manuais. Recuperaranse as pezas de madeira en bo estado, as novas serán de castaño seleccionado aplicándose imprimación superficial con lasures ou pinturas ao aceite.",Ben catalogado,Integral,0603-1-T,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.1-080.JPG,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.1-080_2.JPG,,
-8.00246097208134,42.3645415024591,2019/11/11,Hórreos (2) en Vilerma,Ourense,Punxín,Punxín (Santa María),"Vilerma, A",582141.00000000000,4690734.00000000000,ETRS,29.00000000000,ETN,PBA,,https://www.xunta.gal/dog/Publicados/2018/20180827/AnuncioG0422-090818-0001_gl.pdf,0.00000000000,"-",CAT,"-","-",SUB,NON,SI,37548.00000000000,"-",HOR,"-",0.00000000000,"-",Hórreo,"50",Punxín_37694,3.1-066,Hórreos (2) en Vilerma,Punxín (Santa María),Punxín,"582141","4690734",A Vilerma,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_04,32065_PBM_202204_B_PORD_01CL_05,Monumento,3. ETNOGRÁFICO,"Hórreos con estrutura de pedra nos pés e os tornarratos, dispoñendo de dous pares de pés cada un. As cámaras son de madeira coas doelas colocadas verticalmente. As cubertas son a dúas augas con estrutura de madeira e cubrición a base de tella cera",plana.,Agrícola,bo,SNRT,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.","A limpeza da pedra farase por medios manuais. Recuperaranse as pezas de madeira en bo estado, as novas serán de castaño seleccionado aplicándose imprimación superficial con lasures ou pinturas ao aceite.",Ben catalogado,Integral,0408-1-T,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.1-066.JPG,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\vacio.jpg,,
-8.02796473504168,42.3825833674951,2019/11/11,Hórreos (2) na Nogueira,Ourense,Punxín,Vilela (Santa María),"Nogueira, A",580018.00000000000,4692713.00000000000,ETRS,29.00000000000,ETN,PBA,,https://www.xunta.gal/dog/Publicados/2018/20180827/AnuncioG0422-090818-0001_gl.pdf,0.00000000000,"-",CAT,"-","-",SUB,NON,SI,37611.00000000000,"-",HOR,"-",0.00000000000,"-",Hórreo,"50",Punxín_37695,3.1-097,Hórreos (2) na Nogueira,Vilela (Santa María),Punxín,"580018","4692713",A Nogueira,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_01,32065_PBM_202204_B_PORD_01CL_01,Monumento,3. ETNOGRÁFICO,"Dous hórreos con estrutura de pedra nos pés e os tornarratos, dispoñendo de dous pares de pés cada un. As cámaras son de madeira coas doelas colocadas verticalmente nun deles e horizontalmente no outro. As cubertas son a dúas augas.","Unha delas con estrutura de madeira e cubrición a base de tella cerámica plana, e a outra a base dunha chapa metálica.",Agrícola,malo,SNRT,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.","A limpeza da pedra farase por medios manuais. Recuperaranse as pezas de madeira en bo estado, as novas serán de castaño seleccionado aplicándose imprimación superficial con lasures ou pinturas ao aceite. Recuperarase o material orixinal de cuberta.",Ben catalogado,Integral,0503-1-T,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.1-097.jpg,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\vacio.jpg,,
-8.01622865417813,42.3733422175346,2019/11/11,Hórreos (5) en Freás 14,Ourense,Punxín,Freás (Santa María),"Orxeira, A",580996.00000000000,4691698.00000000000,ETRS,29.00000000000,ETN,PBA,,https://www.xunta.gal/dog/Publicados/2018/20180827/AnuncioG0422-090818-0001_gl.pdf,0.00000000000,"-",CAT,"-","-",SUB,NON,SI,37482.00000000000,"-",HOR,"-",0.00000000000,"-",Hórreo,"50",Punxín_37697,3.1-015,Hórreos (5) en Freás,Freás (Santa María),Punxín,"580996","4691698",A Orxeira,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_04,32065_PBM_202204_B_PORD_01CL_05,Monumento,3. ETNOGRÁFICO,"Cinco hórreos con estrutura de pedra nos pés e os tornarratos, dispoñendo de dous pés cada un. As cámaras son de madeira coas doelas colocadas horizontal ou verticalmente. As cubertas son a dúas augas con estrutura de madeira e cubrición a base de",tella cerámica.,Agrícola,regular,SNRT,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.","A limpeza da pedra farase por medios manuais. Recuperaranse as pezas de madeira en bo estado, as novas serán de castaño seleccionado aplicándose imprimación superficial con lasures ou pinturas ao aceite.",Ben catalogado,Integral,0203-1-T,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.1-015.jpg,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.1-015_2.jpg,,
-8.02408185967167,42.3517049418638,2020/04/27,Peto de ánimas de Ourantes,Ourense,Punxín,Ourantes (San Xoán),Ourantes,580377.00000000000,4689288.00000000000,ETRS,29.00000000000,ETN,PBA,,https://www.xunta.gal/dog/Publicados/2018/20180827/AnuncioG0422-090818-0001_gl.pdf,0.00000000000,"-",CAT,"-","-",SUB,NON,SI,37501.00000000000,"-",PET,"-",40051651.00000000000,"-",Peto de ánimas,"50",Punxín_37698,3.10-001,Peto de ánimas en Ourantes,Ourantes (San Xoán),Punxín,"580377","4689288",Ourantes,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_03,32065_PBM_202204_B_PORD_01CL_06,Monumento,3. ETNOGRÁFICO,"Realizado en granito, trátase dun peto de esmolas monumental con restos de policromía. Un santo, San Francisco ou San Antón. Atópase na parede particular dunha casa.","-",Relixioso,bo,SNRT,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.",A limpeza da pedra farase por medios manuais.,Ben catalogado,Integral,0301-1-T,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.10-001.jpg,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\vacio.jpg,,
-8.00036279786657,42.3689631657432,2020/04/27,Peto de ánimas de Punxín,Ourense,Punxín,Punxín (Santa María),"Quintás, As",582308.00000000000,4691227.00000000000,ETRS,29.00000000000,ETN,PBA,,https://www.xunta.gal/dog/Publicados/2018/20180827/AnuncioG0422-090818-0001_gl.pdf,0.00000000000,"-",CAT,"-","-",SUB,NON,SI,37550.00000000000,"-",PET,"-",40051760.00000000000,"-",Peto de ánimas,"50",Punxín_37699,3.10-002,Peto de ánimas de Punxín,Punxín (Santa María),Punxín,"582308","4691227",A Forxa,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_04,32065_PBM_202204_B_PORD_01CL_05,Monumento,3. ETNOGRÁFICO,"Encastrado no muro de contención que formaliza o peche da finca da Casa reitoral disponse un oco rectangular na esquina formalizado por sillares de pedra labrado en paredes interiores, pilar frontal e cuberta. A día de hoxe está en desuso, sen ningunh",imaxe no seu interior. Destaca o enreixado de ferro do seu lado sur.,Relixioso,regular,SNRT,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.",Adecuarase de modo conveniente no entorno inmediato onde se sitúa o ben.,Ben catalogado,Integral,0401-1-T,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.10-002.JPG,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\vacio.jpg,,
-8.00844236413561,42.3834778125041,2019/11/11,Petróglifos das Chairas 3,Ourense,Punxín,Vilamoure (Santo Estevo),Santo Estevo,581623.93879999965,4692830.88220000081,ETRS,29.00000000000,ARQ,PBA,,https://www.xunta.gal/dog/Publicados/2018/20180827/AnuncioG0422-090818-0001_gl.pdf,0.00000000000,"-",CAT,"-","-",SUB,NON,SI,37632.00000000000,"-",ARU,GA32065015,0.00000000000,"-",,"200",Punxín_67048,1-015,Petróglifo de As Chairas 3,Vilamoure (Santo Estevo),Punxín,"581624","4692831",Santo Estevo,Perímetro,Arqueolóxico,32065_PBM_202204_B_PINF_03ECN_02,32065_PBM_202204_B_PORD_01CL_02,Xacemento ou zona arqueolóxica,1.ARQUEOLÓXICO,"Petróglifo nunha rocha de granito (2 m x 2m x 0,40 m) de forma cuadrangular que forma parte dun conxunto granítico de maiores dimensións. Conxunto de 5 coviñas duns 4-5 cm de diámetro. Na mesma superficie, coas coviñas, hai unhas 6 pías naturais",Trátase dunha manifestación de arte rupestre.,,,SRPP,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.","-",Ben catalogado,Integral,"-",C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\1-015.JPG,,GA32065015,./0.png
-8.00401790477607,42.3852764012752,2019/11/11,Petróglifos das Chairas 1,Ourense,Punxín,Vilamoure (Santo Estevo),Santo Estevo,581985.81840000022,4693034.85249999911,ETRS,29.00000000000,ARQ,PBA,,https://www.xunta.gal/dog/Publicados/2018/20180827/AnuncioG0422-090818-0001_gl.pdf,0.00000000000,"-",CAT,"-","-",SUB,NON,SI,37629.00000000000,"-",ARU,GA32065012,0.00000000000,"-",,"200",Punxín_67049,1-012,Petróglifo de As Chairas 1,Vilamoure (Santo Estevo),Punxín,"581986","4693035",Santo Estevo,Perímetro,Arqueolóxico,32065_PBM_202204_B_PINF_03ECN_02,32065_PBM_202204_B_PORD_01CL_02,Xacemento ou zona arqueolóxica,1.ARQUEOLÓXICO,"Petróglifo nunha rocha granítica alterada por labores extractivas. As dimensións son duns 1,80 m x 1,50 m e 0,80 m de altura. Na parte superior unha coviña. Na zona extrema sitúanse outras dúas unidas por un suco",Trátase dunha manifestación de arte rupestre.,,,SRPP,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.","-",Ben catalogado,Integral,"-",C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\vacio.jpg,,GA32065012,./0.png
-7.98174801369028,42.3801420236278,2019/11/11,Petróglifos da Ferradura 1,Ourense,Punxín,Punxín (Santa María),"Faracho, O",583825.84740000032,4692486.46609999985,ETRS,29.00000000000,ARQ,PBA,,https://www.xunta.gal/dog/Publicados/2018/20180827/AnuncioG0422-090818-0001_gl.pdf,0.00000000000,"-",CAT,"-","-",SUB,NON,SI,37533.00000000000,"-",ARU,GA32065008,0.00000000000,Amoeiro – Punxín,,"200",Punxín_67050,1-008,Petróglifo da Ferradura 1,Punxín (Santa María),Punxín,"583826","4692486",O Faracho,Perímetro,Arqueolóxico,32065_PBM_202204_B_PINF_03ECN_02,32065_PBM_202204_B_PORD_01CL_02,Xacemento ou zona arqueolóxica,1.ARQUEOLÓXICO,"Petróglifo en dous afloramentos graníticos que elevan uns 1,70-1,60 m. A rocha 1, con cinco coviñas; e a rocha 2 cunha cruz moderna e unhas 12 coviñas. As coviñas teñen un diámetro que oscila entre os 4-5 cm.",Trátase dunha manifestación de arte rupestre.,,,SRPP,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.","-",Ben catalogado,Integral,"-",C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\vacio.jpg,,GA32065008,./0.png
-7.98331765733777,42.3795396452956,2019/11/11,Petróglifos da Ferradura 2,Ourense,Punxín,Punxín (Santa María),"Faracho, O",583697.42800000031,4692418.03240000084,ETRS,29.00000000000,ARQ,PBA,,https://www.xunta.gal/dog/Publicados/2018/20180827/AnuncioG0422-090818-0001_gl.pdf,0.00000000000,"-",CAT,"-","-",SUB,NON,SI,37534.00000000000,"-",ARU,GA32065009,0.00000000000,Amoeiro – Punxín,,"200",Punxín_67051,1-009,Petróglifo da Ferradura 2,Punxín (Santa María),Punxín,"583697","4692418",O Faracho,Perímetro,Arqueolóxico,32065_PBM_202204_B_PINF_03ECN_02,32065_PBM_202204_B_PORD_01CL_02,Xacemento ou zona arqueolóxica,1.ARQUEOLÓXICO,"Petróglifo nunha rocha granítica (semella estar exenta) emprazada nunha pequena elevación. Ten unhas dimensións de 1,80 m x 2 m e unha altura duns 2 m. Conxunto de vinte coviñas de diámetros que oscilan entre os 4-8 cm.",Trátase dunha manifestación de arte rupestre.,,,SRPP,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.","-",Ben catalogado,Integral,"-",C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\vacio.jpg,,GA32065009,./0.png
